;filename;label;indv;ori_label
30107;HM_VHMM016_LTTB_R29_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_34_21_424.wav;al;VHMM016;al
30117;HM_VHMM016_LTTB_R29_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_35_14_814.wav;mo;VHMM016;mo
30124;HM_VHMM016_LTTB_R29_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_35_40_638.wav;mo;VHMM016;mo
30126;HM_VHMM016_LTTB_R29_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_35_50_217.wav;mo;VHMM016;mo
30136;HM_VHMM016_LTTB_R29_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_36_09_795.wav;agg;VHMM016;agg
30137;HM_VHMM016_LTTB_R29_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_36_10_370.wav;agg;VHMM016;agg
30138;HM_VHMM016_LTTB_R29_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_36_10_929.wav;agg;VHMM016;agg
30139;HM_VHMM016_LTTB_R29_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_36_11_422.wav;soc;VHMM016;soc
30146;HM_VHMM016_LTTB_R29_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_42_30_853.wav;soc;VHMM016;soc
30152;HM_VHMM016_LTTB_R29_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_42_43_513.wav;soc;VHMM016;soc
30195;HM_VHMM016_LTTB_R29_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___2_04_05_956.wav;al;VHMM016;al
30196;HM_VHMM016_LTTB_R29_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___2_04_17_694.wav;al;VHMM016;al
30197;HM_VHMM016_LTTB_R29_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___2_04_45_557.wav;al;VHMM016;al
30228;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_15_50_889.wav;soc;VHMM017;soc *
30274;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_27_08_721.wav;mo;VHMM017;mov
30275;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_27_13_373.wav;mo;VHMM017;mov
30277;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_27_22_486.wav;mo;VHMM017;mov
30278;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_27_24_278.wav;mo;VHMM017;mov
30279;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_27_26_199.wav;mo;VHMM017;mov
30280;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_27_28_875.wav;mo;VHMM017;mov
30282;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_27_34_402.wav;mo;VHMM017;mov
30284;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_27_41_769.wav;mo;VHMM017;mov
30285;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_27_44_136.wav;mo;VHMM017;mov
30286;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_27_45_573.wav;mo;VHMM017;mov
30287;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_27_50_761.wav;mo;VHMM017;mov
30288;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_27_53_401.wav;mo;VHMM017;mov
30289;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_27_54_629.wav;mo;VHMM017;mov
30290;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_28_07_890.wav;mo;VHMM017;mov
30291;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_28_08_889.wav;mo;VHMM017;mov
30293;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_28_19_264.wav;mo;VHMM017;mov
30294;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_28_21_131.wav;mo;VHMM017;mov
30299;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_30_34_713.wav;soc;VHMM017;soc
30300;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_30_35_113.wav;soc;VHMM017;soc
30311;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_31_14_452.wav;mo;VHMM017;mov
30314;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_31_26_980.wav;mo;VHMM017;mov
30315;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_31_30_055.wav;mo;VHMM017;mov
30316;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_31_42_867.wav;mo;VHMM017;mov
30317;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_31_43_512.wav;mo;VHMM017;mov
30318;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_31_45_472.wav;mo;VHMM017;mov
30319;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_31_49_556.wav;mo;VHMM017;mov
30320;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_31_52_989.wav;mo;VHMM017;mov
30325;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_32_37_725.wav;mo;VHMM017;mov 
30348;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_39_37_801.wav;soc;VHMM017;soc *
30349;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_39_38_152.wav;soc;VHMM017;soc * %
30350;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_39_38_652.wav;soc;VHMM017;soc *
30351;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_39_39_284.wav;soc;VHMM017;soc 
30352;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_39_40_090.wav;mo;VHMM017;mo
30353;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_39_40_596.wav;mo;VHMM017;mo
30358;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_39_47_629.wav;mo;VHMM017;mo
30360;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_39_50_503.wav;soc;VHMM017;soc
30361;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_39_51_209.wav;soc;VHMM017;soc
30362;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_39_54_389.wav;soc;VHMM017;soc
30363;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_39_54_998.wav;soc;VHMM017;soc
30364;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_39_55_255.wav;soc;VHMM017;soc
30368;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_39_59_186.wav;soc;VHMM017;soc
30369;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_39_59_599.wav;soc;VHMM017;soc
30370;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_40_00_029.wav;soc;VHMM017;soc
30371;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_40_00_696.wav;soc;VHMM017;soc
30372;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_40_01_043.wav;soc;VHMM017;soc
30373;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_40_02_178.wav;soc;VHMM017;soc
30375;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_40_07_753.wav;mo;VHMM017;mov
30376;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_40_23_786.wav;soc;VHMM017;soc
30378;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_40_27_243.wav;soc;VHMM017;soc *
30381;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_40_33_624.wav;soc;VHMM017;soc *
30385;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___1_44_32_436.wav;soc;VHMM017;soc
30419;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___2_00_40_591.wav;agg;VHMM017;agg
30461;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___2_04_44_845.wav;soc;VHMM017;soc
30462;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___2_04_45_068.wav;soc;VHMM017;soc
30467;HM_VHMM017_RSTB_R23_20190708-20190720_file_10_(2019_07_16-11_44_59)_165944_wav___2_05_08_616.wav;mo;VHMM017;mov
30567;HM_VHMM017_RSTB_R23_20190708-20190720_file_11_(2019_07_17-11_44_59)_175944_wav___1_30_22_094.wav;soc;VHMM017;soc *
30568;HM_VHMM017_RSTB_R23_20190708-20190720_file_11_(2019_07_17-11_44_59)_175944_wav___1_30_22_330.wav;soc;VHMM017;soc * %
30570;HM_VHMM017_RSTB_R23_20190708-20190720_file_11_(2019_07_17-11_44_59)_175944_wav___1_30_22_576.wav;soc;VHMM017;soc * %
30571;HM_VHMM017_RSTB_R23_20190708-20190720_file_11_(2019_07_17-11_44_59)_175944_wav___1_30_22_814.wav;soc;VHMM017;soc * %
30572;HM_VHMM017_RSTB_R23_20190708-20190720_file_11_(2019_07_17-11_44_59)_175944_wav___1_30_23_290.wav;soc;VHMM017;soc *
30597;HM_VHMM017_RSTB_R23_20190708-20190720_file_11_(2019_07_17-11_44_59)_175944_wav___1_35_00_325.wav;agg;VHMM017;agg *  
30599;HM_VHMM017_RSTB_R23_20190708-20190720_file_11_(2019_07_17-11_44_59)_175944_wav___1_35_01_134.wav;agg;VHMM017;agg * %
30606;HM_VHMM017_RSTB_R23_20190708-20190720_file_11_(2019_07_17-11_44_59)_175944_wav___1_35_44_737.wav;soc;VHMM017;soc * 
30609;HM_VHMM017_RSTB_R23_20190708-20190720_file_11_(2019_07_17-11_44_59)_175944_wav___1_35_45_664.wav;soc;VHMM017;soc * %
30616;HM_VHMM017_RSTB_R23_20190708-20190720_file_11_(2019_07_17-11_44_59)_175944_wav___1_37_44_139.wav;agg;VHMM017;agg  
30636;HM_VHMM017_RSTB_R23_20190708-20190720_file_11_(2019_07_17-11_44_59)_175944_wav___1_55_31_808.wav;al;VHMM017;al
30642;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_20_02_388.wav;agg;VHMM017;agg
30643;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_20_02_511.wav;agg;VHMM017;agg
30644;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_20_02_618.wav;agg;VHMM017;agg
30645;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_20_02_736.wav;agg;VHMM017;agg
30647;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_32_46_093.wav;agg;VHMM017;agg
30648;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_32_47_407.wav;agg;VHMM017;agg
30649;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_32_48_120.wav;agg;VHMM017;agg
30651;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_32_49_460.wav;agg;VHMM017;agg
30655;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_14_12_501.wav;al;VHMM017;al
30716;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___2_01_07_474.wav;mo;VHMM017;mov
30717;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___2_01_22_989.wav;mo;VHMM017;mov
30718;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___2_02_03_040.wav;mo;VHMM017;mov
30719;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___2_02_34_449.wav;mo;VHMM017;mov
30720;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___2_02_43_197.wav;mo;VHMM017;mov
30721;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___2_08_09_843.wav;mo;VHMM017;mov
30722;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___2_08_19_933.wav;mo;VHMM017;mov
30723;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___2_08_23_703.wav;mo;VHMM017;mov
30725;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_14_18_455.wav;soc;VHMM017;soc
30726;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_14_27_283.wav;soc;VHMM017;soc
30727;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_14_33_262.wav;soc;VHMM017;soc
30728;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_14_33_793.wav;soc;VHMM017;soc
30729;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_33_01_646.wav;soc;VHMM017;soc
30730;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_33_02_146.wav;soc;VHMM017;soc
30731;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_44_34_404.wav;soc;VHMM017;soc
30732;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_44_33_986.wav;soc;VHMM017;soc (or sq soc+soc)
30733;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_14_35_386.wav;soc;VHMM017;soc *
30734;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_33_44_716.wav;soc;VHMM017;soc *
30756;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_13_24_821.wav;soc;VHMM017;soc
30777;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_33_34_383.wav;soc;VHMM017;soc *
30778;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_33_34_704.wav;soc;VHMM017;soc
30779;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_33_35_000.wav;soc;VHMM017;soc
30780;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_33_35_125.wav;soc;VHMM017;soc
30781;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_33_35_375.wav;soc;VHMM017;soc
30782;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_33_35_505.wav;soc;VHMM017;soc
30801;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_37_29_862.wav;mo;VHMM017;mov
30803;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_37_44_397.wav;mo;VHMM017;mov
30804;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_37_55_761.wav;mo;VHMM017;mov
30809;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_42_00_000.wav;agg;VHMM017;agg
30810;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_42_00_739.wav;agg;VHMM017;agg
30812;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_42_01_529.wav;agg;VHMM017;agg
30814;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_42_01_972.wav;agg;VHMM017;agg
30816;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_42_02_646.wav;agg;VHMM017;agg
30817;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_42_02_815.wav;agg;VHMM017;agg
30818;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_42_03_000.wav;agg;VHMM017;agg
30819;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_42_03_191.wav;agg;VHMM017;agg
30820;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_42_03_324.wav;agg;VHMM017;agg
30821;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_42_03_442.wav;agg;VHMM017;agg
30822;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_42_04_767.wav;agg;VHMM017;agg
30825;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_42_19_047.wav;ld;VHMM017;ld
30827;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_42_24_527.wav;ld;VHMM017;ld
30828;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_42_32_033.wav;mo;VHMM017;mov
30844;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_43_37_439.wav;soc;VHMM017;soc *
30851;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_43_44_767.wav;soc;VHMM017;soc
30914;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_53_12_550.wav;mo;VHMM017;mov
30918;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_53_29_764.wav;al;VHMM017;al
30919;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_53_29_973.wav;al;VHMM017;al
30925;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_53_44_118.wav;al;VHMM017;al *
30928;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_53_45_963.wav;al;VHMM017;al *
30932;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_00_565.wav;agg;VHMM017;agg
30933;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_01_161.wav;agg;VHMM017;agg %
30934;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_01_910.wav;agg;VHMM017;agg
30935;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_02_256.wav;agg;VHMM017;agg
30936;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_02_692.wav;agg;VHMM017;agg
30938;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_04_057.wav;agg;VHMM017;agg
30941;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_04_580.wav;agg;VHMM017;agg
30942;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_06_629.wav;agg;VHMM017;agg
30943;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_06_965.wav;agg;VHMM017;agg
30944;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_07_168.wav;agg;VHMM017;agg
30945;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_07_368.wav;agg;VHMM017;agg
30997;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_05_34_448.wav;al;VHMM017;al
30998;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_05_35_710.wav;al;VHMM017;al
30999;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_05_37_899.wav;al;VHMM017;al
31000;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_05_40_078.wav;al;VHMM017;al
31001;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_05_40_318.wav;al;VHMM017;al
31002;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_05_40_863.wav;al;VHMM017;al
31003;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_05_41_208.wav;al;VHMM017;al
31004;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_05_41_797.wav;al;VHMM017;al
31006;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_05_43_127.wav;al;VHMM017;al
31011;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_09_521.wav;soc;VHMM017;soc *
31012;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_10_718.wav;soc;VHMM017;soc *
31014;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_13_158.wav;soc;VHMM017;soc
31016;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_16_433.wav;soc;VHMM017;soc *
31017;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_18_434.wav;soc;VHMM017;soc *
31018;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_19_366.wav;soc;VHMM017;soc *
31020;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_22_661.wav;soc;VHMM017;soc *
31023;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_47_580.wav;al;VHMM017;al
31045;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_09_43_767.wav;al;VHMM017;al
31089;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_15_939.wav;soc;VHMM017;soc
31093;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_19_257.wav;soc;VHMM017;soc
31104;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_27_504.wav;soc;VHMM017;soc
31105;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_27_782.wav;soc;VHMM017;soc
31108;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_29_079.wav;soc;VHMM017;soc
31109;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_29_869.wav;soc;VHMM017;soc
31113;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_32_884.wav;agg;VHMM017;agg
31115;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_33_100.wav;agg;VHMM017;agg
31122;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_33_931.wav;agg;VHMM017;agg
31123;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_34_581.wav;soc;VHMM017;soc
31124;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_37_497.wav;soc;VHMM017;soc *
31125;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_38_259.wav;soc;VHMM017;soc *
31126;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_38_550.wav;soc;VHMM017;soc *
31127;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_38_752.wav;soc;VHMM017;soc *
31128;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_39_144.wav;soc;VHMM017;soc *
31168;HM_VHMM017_RSTB_R23_20190708-20190720_file_8_(2019_07_14-11_44_59)_145944_wav___1_12_31_051.wav;agg;VHMM017;agg
